data_base_index_2,data_base_index,genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
916,24024,punk,-6.504,125.973,4,1,1,362.73587,44.1270127697,52.462692206099995,-47.909490973100006,34.1311730515,46.4983298107,-3.24460413915,-8.2840330251,11.484254073099999,12.354044473800002,15.7224733598,14.9929793043,-0.877926023778,11.8173516498,1254.66815579,2797.88912959,1352.0178533,1257.90002122,1265.17405237,428.71278471,417.71158044099997,411.222117043,517.271109744,379.546784806,241.42020389099997
2659,26783,punk,-2.187,94.722,4,1,1,251.42812,47.032789014799995,26.0612842197,21.677137750700002,24.8164699215,-8.662647776810001,24.6964960767,-12.448028770699999,-3.1102057541400003,-1.1526983435,1.40736442895,-1.49340802092,3.64317349608,18.7050029319,2177.06687799,2492.41189822,3659.45627542,1610.92262791,2191.93913966,910.0929255310001,1105.60374017,695.8493653180002,590.866856254,798.850083459,301.136005823
2504,45791,dance and electronica,-42.291,87.69200000000002,1,1,1,1321.06404,13.074798969100002,-6.78643785796,-115.46172966799999,-60.239652921,-69.8650340779,-33.8058147194,48.4284538946,25.2297700458,-61.1123376289,-5.794918384880002,-16.863467354,-0.7052365406640001,11.260519818099999,1947.01028793,1282.26571685,532.466786349,3533.720236,418.03933023900004,472.89200413099996,166.445447042,801.730959042,145.170722423,84.6976601115,451.26843867199995
2920,37921,folk,-10.552,74.233,4,11,1,243.74812000000003,42.319309446300004,-45.718299674300006,20.7355977199,-8.477493485339997,-23.2356433225,-8.28264820847,-3.11014169381,-12.516565146600001,0.28104723127,-8.01880781759,1.09185016287,4.3645993485300005,37.5403147707,3124.80357325,2032.18514949,1514.79456621,1994.01375867,526.85592527,743.822344747,617.640204819,554.041223332,405.43256901800004,315.351218805,535.7082014709999
577,49669,jazz and blues,-17.669,122.603,4,4,0,334.88934,35.3413636364,-141.61925212100002,26.7159006061,-6.69789939394,41.8266848485,-13.4782472727,-19.6354557576,-4.87322787879,-3.05327272727,-5.62486909091,6.67805333333,17.314510303,35.031265688400005,6301.99586848,5826.86870567,1607.93550383,662.574766691,706.8498452380002,844.0942223689999,253.54893402599998,922.673594969,227.554155299,229.85119364599998,347.982811879
1848,44876,dance and electronica,-15.604,109.288,5,5,1,335.04608,40.380050175,-12.4288879813,15.7414445741,-14.597485414200001,-57.763915986,-12.7738448075,-17.2046196033,-9.68735705951,6.13572695449,-3.59545740957,-0.0196977829638,9.09062427071,26.1884787431,863.614541964,536.031692144,241.181308637,500.005160835,170.217552904,279.602187006,174.393886421,193.819241655,107.961912654,60.5790276321,153.15066128700002
2042,25161,punk,-5.278,199.31,4,0,1,188.23791,50.2300487805,47.7864338896,12.374644415899999,-5.73425032092,12.6626970475,-20.3772516046,8.000469833119999,6.3188151476300005,8.11892939666,7.17849293967,-0.203600770218,12.8461360719,15.253551188900001,1080.58968891,1191.17692723,797.2767778739999,1111.24684332,523.891782291,548.566634275,315.630455262,306.089983018,296.583275672,134.634873927,384.03952465199995
2653,24397,punk,-4.589,115.837,4,0,1,119.17016,51.8574889868,37.935312775300005,32.1078920705,-3.4689955947099995,-23.741235682800003,-16.8882577093,-5.05084140969,0.482378854626,6.809876651980001,4.86037665198,1.3845,5.708202643169999,6.04092588424,339.684652259,512.520018202,897.170736916,418.67257075699996,540.61242724,197.369953314,188.402355751,211.586902386,130.54300510299998,169.951636382,135.426882413
3181,24756,punk,-7.845,155.562,4,9,1,119.32689,46.779786885200004,50.186059426199996,-16.5042172131,-9.67050409836,-18.8563155738,-16.9891741803,8.61173360656,-0.486266393443,12.1396393443,8.51900819672,-2.47629098361,1.90953688525,16.2620545939,809.517102773,1034.7095559,1490.09936714,692.228765482,795.2613206269998,343.7068929040001,279.704644007,173.057221747,238.443075795,262.582708055,133.09144310899998
3338,46398,dance and electronica,-9.92,85.125,5,10,0,99.05587,41.7125521978,-19.803967033,29.0274230769,-2.19889835165,28.3417857143,-3.3843021978,-23.308461538499998,-0.786074175824,3.629126373630001,-1.6999587912099998,-0.546541208791,2.87293681319,50.433982956099996,4309.87387315,1795.55494811,1498.48019153,1058.77824175,923.635204117,877.048043864,1073.29798093,600.620590044,662.1365378090001,330.533396111,348.986873048
74,54381,classical,-28.003,82.755,1,4,0,671.00689,25.5471477556,-69.1042300499,42.570532419,-10.4009906484,15.9060330424,-22.560087281799998,-5.27191084788,3.14102119701,-22.3290137157,-5.13103054863,-1.7765741895299998,-3.2136408977599995,27.954740690799998,2856.54041385,2021.34057671,803.915967189,721.3449506110001,352.6333792640001,715.2599455489999,183.71387411700002,429.273673219,108.47964544700001,137.61340337299998,332.916036265
2412,49510,jazz and blues,-9.241,112.234,4,8,1,257.04444,41.5024106061,-40.9967545455,25.076527272699998,-4.1614969697,20.112062121199997,-5.9411030303,-3.8146969697,1.11279545455,1.12438333333,-6.60147878788,-2.15229393939,5.39249393939,70.1342289723,5204.51894893,3594.49622229,2368.41010486,1456.68376466,850.77325638,1086.93496657,565.524068878,379.12901338800003,279.725445613,327.304953777,581.80245545
3113,24000,punk,-10.044,123.978,4,0,0,408.71138,38.3778390748,59.4836097441,-57.9037445866,47.9939768701,8.75787746063,6.1390359252,-8.78710679134,3.47008562992,-0.445718996063,6.01681594488,1.39538041339,-2.11503838583,21.778998412600004,6416.98371413,3763.98100144,3868.79789169,1570.30356065,2296.10907195,1327.41728432,1015.31108195,404.590965354,513.647420196,630.063546998,322.610663223
2560,52270,jazz and blues,-25.434,126.004,1,11,0,133.56363000000002,28.9954671202,-126.734265306,87.30236281180002,30.8005396825,52.1303582766,-9.02783446712,-20.176399093,-8.1048276644,-9.39980045351,-2.56765079365,1.49976643991,-27.523625850300004,10.6950518544,912.9588208839999,1115.73611792,744.5694324210001,500.786755595,432.093160211,881.6080088289999,340.475621762,1145.5838823,220.006495211,116.132921485,443.62978281
3310,24096,punk,-8.488,146.221,4,8,1,115.46077,45.600302682,49.610354406099994,24.5668505747,-1.02126436782,0.0771551724138,-18.6630229885,-47.7264712644,-6.324672413790001,19.0026417625,12.3309367816,9.49019157088,18.0316551724,23.0234100731,3642.29114851,1715.47953609,548.564762371,277.32820894,452.252351547,342.695038663,207.182720278,179.85766563200005,188.55050497099998,142.594215327,167.193649862
1080,54610,classical,-32.494,136.035,1,10,1,50.85995,21.0394948454,-146.522402062,-0.260649484536,6.59955670103,84.7299175258,-21.907113402100002,1.6625567010299998,30.936628866,-32.581164948499996,6.925773195880001,1.23224742268,-10.102979381399999,15.0676245593,2002.22559562,2131.33690676,1809.38476893,923.151935045,844.486916802,1408.38451602,302.340003347,493.88170096199997,268.30755714400004,147.462601712,491.451037505
1294,23972,punk,-5.513,216.231,4,4,1,234.91873,50.4634994337,34.928359003400004,19.6142638732,-11.1172208381,-30.624394110999997,-24.451733861799998,-11.830699886700001,7.87797168743,4.92329784824,10.8761200453,1.24739184598,4.73438618347,15.565805951,455.605115254,450.051600274,403.421643889,528.135141328,382.229682965,205.073821852,156.08004208399998,236.053838565,112.03832868100001,115.26625514,111.924005252
3381,38442,folk,-9.581,131.056,4,2,0,332.7473,42.342737749499996,-33.2008548094,-4.29868511797,-14.577296733199999,-20.4377595281,-9.97163067151,-10.7301941924,-10.4672767695,0.986512704174,-9.38920054446,3.28959618875,15.7056206897,49.838420322299996,2015.93887519,1021.51213571,864.4924834010001,1008.68397316,467.776925095,261.513460356,450.22966014400004,372.335317397,272.740112786,162.43515067299998,195.206527656
1692,45294,dance and electronica,-6.863,84.005,3,6,1,294.2689299999999,45.8599770946,75.0390578662,-25.052217601,4.35077576854,11.3451494876,-2.54836648583,1.94537130802,0.747583484027,-1.1475581675700002,7.533069921639999,-6.4561072935500015,-9.28491500904,16.242838130899994,1290.64618691,1419.99810733,1615.4139332,730.503219309,898.4754641860001,396.362200224,590.14395349,638.9727249169999,351.116833931,445.111135175,223.804348278
724,53122,jazz and blues,-7.53,135.80200000000002,7,2,1,361.22077,47.268754208800004,-27.7295970819,49.1023647587,-3.7623838383800012,-31.599698091999997,-19.7018989899,-2.41425364759,-4.14232547699,11.4634803591,0.653417508418,0.114595959596,1.6175308642,27.590166724099998,1547.06759926,717.985716885,397.54373536599996,1126.61558826,279.453215833,405.28501076599997,169.395406273,229.974764072,119.409874784,71.7448615876,177.705844128
3483,39474,folk,-10.68,133.98,1,10,1,295.07873,41.7675242815,-74.04905252729999,6.03303964321,-6.6184370664,-5.61552428147,-6.914772051539999,-16.3947809713,-15.6221754212,11.51071556,-6.913397423189999,7.60019226957,15.1411793855,29.1920953693,2338.69400923,1752.10716823,1316.1097756,563.023694781,685.352216654,518.689237995,493.567639251,288.512256897,359.859261437,193.35192632599998,283.35311482099996
2918,34813,folk,-16.980999999999998,105.166,4,5,1,160.9922,34.244554672,-26.898139165,12.547332008,-18.52827833,7.78216898608,16.143717693800006,-14.0022524851,2.48951491054,-6.503107355859998,4.33880516899,-8.963198807160001,11.6681312127,32.2362665492,2212.3920631,2612.2459188000007,4579.04331106,1386.77482839,1259.47023727,1044.99106329,826.600284047,1198.79609414,672.0129148130001,452.894352815,378.626538476
2509,42073,dance and electronica,-8.425,97.495,4,1,1,185.70404,45.139545676000004,32.2354165652,-15.8739598051,5.245973203409999,-6.742727162,4.805841656519999,-7.596588306939997,-1.97653349574,4.41933008526,3.81210840438,3.0716455542000003,7.488045066989999,20.052049046900002,2095.35152579,1303.00752324,1394.78261677,632.439424871,1228.94867215,617.916106401,741.155321235,313.695100533,496.985489339,450.266292285,181.66122255
1267,26156,punk,-11.119000000000002,114.889,4,11,0,187.37587,43.9015794155,22.0323202033,31.3826365947,1.18449301144,3.85735324015,-15.0402071156,13.3753087675,3.08898602287,-4.11650444727,4.053772554,-2.96146251588,-1.53882083863,13.8155129603,884.1418197219998,919.0530896289999,842.642592524,657.452916315,507.957439206,373.052891489,232.725419671,178.29066492099997,137.501435883,174.46282143,193.3991803
1591,35456,folk,-13.649,147.158,4,11,1,223.21587,39.7898492393,-63.217387275200004,-10.8388450899,-23.3481092669,14.4433900415,-12.256428769000001,-15.423846473,-13.0831009682,5.67984370678,-11.2445006916,2.35864591978,20.8326071923,21.6001500727,2407.94574988,1779.53611743,1190.57136902,818.8333037680002,527.523682256,554.22585262,700.998492301,373.5014764,326.074304161,252.020525236,415.18466068699996
63,55130,classical,-30.001,83.389,5,0,1,319.92118,22.1386382743,-92.54456305309999,18.052530973499998,-24.872589601799998,50.04091150439999,-22.498753318600002,-43.54893694689999,0.596133849558,-22.546045354,-6.49363053097,1.62813716814,1.32462389381,38.2252151977,2866.1417083,4012.96894214,1891.91934624,2461.00341857,359.7891718740001,1946.30763106,479.76605762699995,969.951809572,206.95971857799998,230.53684523299998,751.7107536130002
3258,34474,folk,-12.331,89.681,7,0,1,182.96118,39.965234848499996,-52.4955965909,36.2310719697,-6.44173863636,10.9433787879,-5.68643371212,-27.1425340909,-9.51779924242,22.160407196999998,0.328473484848,2.52592992424,19.0671155303,21.8114351494,3373.32970279,2122.68944211,1544.38454551,776.2015330610001,893.7833885260001,917.7207954869999,478.79490205400003,578.069516275,305.314216503,289.42606997400003,407.19268867
464,36684,folk,-21.861,137.868,1,3,0,138.78812,27.590925925900002,-65.9478282828,62.049,-18.0571380471,-13.4423602694,52.465363636400006,-27.357319865300003,13.224363636400001,-24.968478114499998,22.7664040404,-11.8609158249,19.5179461279,70.3014322639,4516.83539609,2724.84051555,5889.25994461,2403.57951228,3267.04074336,1436.69269079,1540.20348654,1789.62281638,1389.55420334,1059.00032592,402.61921594300003
1870,26631,punk,-4.599,187.609,4,9,1,121.67791,51.4721856764,31.9686604775,44.3112838196,1.87369496021,-16.5973740053,-19.0026843501,-0.046299734748,1.3916180371399998,-2.50103183024,-0.192116710875,0.602578249337,-7.73581962865,20.8399112175,1031.43783352,892.000351508,1325.39851366,463.55837207,529.084223569,388.2347796,516.3219125119999,177.396972805,278.090410379,150.656499485,222.744145548
2830,52660,jazz and blues,-14.964,93.258,4,10,1,122.22648999999998,39.3226234818,-41.942574898800004,29.3507530364,-11.7117408907,-54.1790242915,-11.6434777328,-5.68434008097,0.665894736842,6.15754251012,-0.831251012146,2.58712955466,14.991218623499998,50.4768313198,3650.72521034,1458.33697608,1258.07008641,1433.36629487,480.339236136,352.772768046,226.05231453099998,321.035780507,166.389227743,191.742078542,175.366692568
1011,25087,punk,-15.272,162.672,4,9,0,190.06649,40.1892451923,19.3616955128,28.0968669872,-2.09382852564,-12.3914919872,-19.8887644231,-6.73208173077,-7.10480128205,10.7288076923,0.0510625,6.032623397439999,4.72143269231,9.619008322889998,1265.17851183,1040.43870699,538.330597036,760.9474704739999,355.2398406640001,329.284578242,336.164545797,308.090535014,268.74497001099996,168.183247075,235.514954088
141,39675,folk,-13.844,102.625,3,7,1,122.33098,39.8881483051,-1.61428177966,-15.0432224576,-5.7995084745800005,-3.76647245763,-9.43120550847,10.0534788136,-4.05330084746,16.816489406800002,2.51616525424,1.3265529661,15.9900466102,15.9896534356,1858.90568317,2374.96025206,1126.38660864,768.862462186,1086.5050139,358.39883669,244.09780599400003,239.873522996,186.604816994,257.788437112,253.06902843900002
3184,51468,jazz and blues,-9.976,91.238,4,10,1,277.49832000000004,42.260710161700004,35.6479318707,26.6285254042,11.176366050799999,-0.867623556582,-6.65123903002,2.7444099307200003,-3.2746408776,4.31026674365,0.882452655889,2.48338337182,1.22271593533,53.0244063074,1329.13007497,1635.87394648,1288.51212529,902.423948965,748.371140602,556.953467323,464.26616716800004,300.402861621,293.543041948,272.954039262,231.112382649
2026,38545,folk,-7.1320000000000014,137.489,1,7,1,172.59057,48.1014765625,12.9155671875,33.2708,0.656321875,-13.7058953125,-6.7747953125,1.8254109375,1.7174140625,13.1786640625,3.9546359375,0.220775,15.1713109375,12.909533630699999,1285.18568535,741.558614219,806.274636596,431.35825471199996,503.316979928,515.18461563,286.98806835799996,425.69761928599996,197.94853394400002,157.011818415,189.80610513599999
758,37530,folk,-19.754,165.347,3,4,1,172.25098,32.8197944444,-45.0629222222,9.25238888889,-11.027888888900002,8.3233462963,0.260133333333,-20.7201111111,-1.35363703704,6.01547222222,2.96749444444,0.0921962962963,9.83906481481,23.754707104,1376.3122772,1241.34403952,1321.53237444,572.45690163,683.188107764,458.811409195,358.246601916,426.86831290099997,259.211940554,272.16582583900004,274.526986131
2867,36131,folk,-14.199000000000002,160.842,4,5,1,166.60853,39.0559568106,-71.2498172757,19.156941860499998,-9.20490863787,0.0942973421927,0.901556478405,-9.296270764119999,-1.23652657807,15.267,3.82197009967,-4.81556976744,-4.92699667774,14.4066125563,1304.24281247,1598.16406719,1443.81107734,678.7493090730001,774.882031825,828.8361874469998,378.455526964,364.29500696300005,303.334705497,274.235350993,363.847195947
2625,28593,folk,-11.095,122.019,4,0,1,282.4354600000001,40.6209339019,-24.742037668800002,-18.372253731300002,16.032376688,4.17398720682,-2.44551599147,-3.67366879886,-9.7758159204,15.0097967306,1.27284363895,7.06778606965,10.916148543,24.5813721413,1858.92579471,1434.26431622,1654.49091722,643.240138106,910.056572382,412.56595351199996,358.99279239599997,355.179412335,275.697415904,251.51567758,204.50871642200002
1365,32922,folk,-11.624,200.071,4,3,0,261.56363,41.2398672655,-44.3766157685,-28.5865768463,-13.7530788423,0.304423153693,-16.2888283433,-1.87275249501,-11.2426007984,17.9312085828,4.02141716567,1.03148802395,10.4222125749,40.263117741900004,1961.14098685,1192.15094005,823.553553452,864.6657086910001,584.914394971,514.387834025,546.8749189580001,380.899765904,307.16218692,219.881079158,296.65773775599996
2087,54205,classical,-27.346,133.002,3,0,0,473.46893,26.7691597633,-150.919712032,14.7284487179,1.16454240631,18.844199211,-20.6123579882,0.121469428008,9.82507495069,-17.1142130178,-0.287157790927,3.81025838264,-4.274756410259998,22.994253382800004,928.2878429089999,1129.12170089,667.919332739,717.8560592619998,366.76699029300005,530.07653876,290.709957675,768.293080065,140.15241345799998,118.565107044,281.246949334
1218,44825,dance and electronica,-6.1179999999999986,126.001,4,6,1,322.48118,46.5536692708,60.9712539063,-13.6193873698,23.20390625,2.8466464843799995,-10.4582871094,10.6353841146,-7.58232421875,0.333294270833,3.79868229167,2.52898893229,-1.55117057292,33.1455072904,2531.34242294,1976.52997164,1805.60493823,1103.72935884,1114.32336496,727.9083975560001,765.073262683,532.3989748390001,571.488893389,355.609801221,217.65390201
3167,42984,dance and electronica,-6.1370000000000005,97.512,3,10,0,270.73261,48.2900307692,47.0898121795,5.3485519230800005,13.2332089744,8.2670275641,-25.3402865385,1.96161602564,-10.9117384615,-13.703792948699999,5.36698205128,6.344836538459999,5.03899871795,18.584959435,1953.16458902,2899.76422668,920.008707565,1072.4503589,823.3408952039999,560.957274998,570.181744253,364.260305305,452.213270605,241.07333210299998,300.732849133
2202,24622,punk,-8.478,116.685,4,7,1,249.12934,44.0873196787,34.43857751,-41.8230305221,-3.46576546185,8.66084899598,-7.34292851406,-5.497999999999998,1.90862329317,-1.67224417671,12.7078674699,-3.16591405622,13.6368385542,33.064451207,1480.82333056,2024.97112639,1519.26089214,932.367057664,1417.22563923,852.808937414,852.460632015,507.425975648,479.452345471,404.060941934,327.968337976
1074,45547,dance and electronica,-19.501,128.162,1,11,1,250.95791,34.4872066869,-93.98735714290001,25.804440729499998,-12.457063829800001,3.79238905775,-27.326296352600004,0.195860182371,1.25983282675,8.38115349544,-6.260910334349999,8.68519908815,17.1103617021,41.2819073433,5725.47301821,1216.34455568,604.27661175,1523.44630705,304.077947257,1279.68914512,437.642385425,829.097082355,232.74652137599998,99.947814436,388.49848638300006
1999,41994,dance and electronica,-20.011,125.775,1,7,1,311.11791,32.3467988764,-94.7240202247,16.9693831461,-6.32823707865,-20.9902269663,-21.880405618,5.36072696629,0.749424719101,3.81833146067,2.5871943820200003,-0.5664606741570001,-6.6735516853900005,39.262116798899996,3494.03934474,3038.55512412,934.0934633610001,685.986951054,573.544960079,432.684121875,358.290616161,364.120240741,172.446919952,160.494481125,225.528867009
3466,49602,jazz and blues,-13.142,200.806,1,2,0,445.30893,37.2573909591,-33.4502070861,-24.3804618204,3.52044593769,9.231946854,-12.2512266341,-15.8695607819,-4.47884483812,1.02387965791,6.50401466097,2.65036102627,-2.24966585217,52.2295896578,2961.24352561,3879.58536636,1710.55466729,674.273983772,1029.17337514,559.681230689,629.4840170580001,320.036991543,427.449920028,281.44936463,238.938118865
1940,44780,dance and electronica,-7.944,124.985,4,0,1,338.07628,40.9396224066,-5.137753408419999,-15.738216953199997,34.9854048607,-9.8702537048,-2.04720924718,16.1815281565,8.01199762893,-0.756265560166,4.4720634262,1.14512744517,-5.00246235922,59.3691387898,1817.47290204,1859.48544886,4395.26386262,1593.70438653,1427.91434495,848.675767993,443.648244648,327.213224444,339.220050506,448.640387379,328.70762266
3451,38321,folk,-16.858,121.383,4,1,0,138.60526000000002,35.774565874699995,6.39698056156,-25.3014233261,-30.5159978402,-19.126062635,1.5467278617700002,-21.217088552899998,-9.91786393089,0.456708423326,-3.17310151188,-4.91394600432,6.82859179266,19.9248905092,1300.11490168,1216.28253086,1167.82939602,717.150628305,569.334838846,504.528194228,383.554858562,434.72104809,326.75737184900004,161.620755619,215.082092915
3306,50903,jazz and blues,-28.104,74.788,4,4,0,376.16281,22.6297970353,-123.183643101,-28.0500011403,-16.8517616876,47.8369087799,-14.0383979475,-9.07723945268,13.0352622577,-15.327503990899999,8.76747206385,-1.15376282782,9.65715963512,28.344846123000004,2762.99529603,3950.30298416,1755.25037797,1042.64694908,970.6421601119999,712.809271466,543.6468394230001,624.923412389,283.490167784,220.182446975,613.113691931
213,42969,dance and electronica,-13.161,125.053,4,1,1,760.42404,39.0186577339,13.830369064400001,-54.5428855195,1.1430251528,-19.7340803949,-13.8038267513,-23.0185726375,0.407722378937,5.00682487071,-0.599379172543,4.36325552421,-26.4434210155,23.093888097199997,3187.12112805,2155.9969923,2107.43678824,939.6492289339999,858.696377391,560.593044669,534.049347863,371.529664095,381.90217175699996,323.69169599400004,242.981895807
770,48925,metal,-4.009,195.132,4,6,0,325.79873,52.1619327808,56.9911593002,12.323709023900001,-8.788892265189999,-21.3567550645,-27.389664825,3.6445893186,-1.07496593002,8.39004972376,6.26920994475,0.15926611418,6.35429097606,11.599780396,238.024930917,405.76866395400003,240.706251234,350.981846712,267.386375495,353.535545866,140.27258277299998,195.00124606400001,88.6393612101,93.72544220270001,201.25115138700002
2406,46728,dance and electronica,-6.303,126.018,7,5,1,375.24853,46.5363420413,20.7578232078,-15.8619921021,38.5303110571,-4.78562150668,4.06774119077,5.48177035237,-12.6049684083,-3.30825941677,2.5832746051,-8.795668286760002,6.24395686513,19.2205942894,3360.98769604,5333.60277524,5407.22056494,1343.0058705999998,2196.89007105,798.180302774,1676.20794655,206.57686808900002,637.814627719,1700.66975978,255.494129665
2771,35952,folk,-7.449,138.94,4,11,0,700.9171,46.442135264499996,11.748109823699998,-15.904806549100002,7.215412594460001,10.6249690176,-7.50225062972,-13.6279314861,-18.7658556675,4.68061309824,2.19663879093,4.111039546600002,15.600954156199998,11.434636326,1273.6234101,1238.7969035,811.601509305,637.1563008969999,672.162760202,505.57707312,338.965768489,264.806716806,292.541192588,198.91925862,239.902923236
684,43920,dance and electronica,-12.157,71.14399999999998,3,0,1,141.13914,37.9651105769,-70.0541538462,-16.0894519231,-13.2533413462,2.58762019231,-16.9080913462,-0.30113942307700003,3.69311057692,-8.18167307692,-3.2841009615400005,0.6301634615380001,9.57325480769,76.0714381657,9357.58851222,1835.88077365,2548.23922236,744.3329865430002,910.4613617560001,1035.32759072,664.526265339,700.3847667680002,414.17263561,387.50631311800004,373.64585719
2267,52419,jazz and blues,-17.351,105.831,1,4,1,279.14404,33.920928115,-81.6886837061,-18.9533498403,-20.4798003195,20.573958466500002,-16.9957795527,-14.008228434500001,6.53681629393,-4.7556118210900005,-1.21246485623,0.350686900958,5.2202827476,43.268540485200006,4323.19489363,2617.90386348,1941.9363586,1120.31290273,795.131194102,1023.20102083,552.177278444,724.978088583,346.432048699,275.138459218,495.11593011
203,51557,jazz and blues,-13.611,86.41,3,10,0,275.93098,34.3887533578,-30.432137973099998,9.2455970696,-2.67734310134,-37.998993895,-15.060372405399999,9.61421611722,6.124244200240001,-9.928791208789999,-2.60373626374,0.965395604396,5.35877899878,63.33730906979999,3907.17126313,1553.38356905,1759.11008739,1642.35214777,614.260322309,494.14042323900003,400.611746517,1015.68673756,304.195441498,261.950018874,402.404745444
1401,25992,punk,-5.118,140.964,4,5,1,246.69995,49.6678496124,5.15245581395,31.388913178299997,-1.7215581395299997,-52.493009302299996,-11.436437209300001,5.14794263566,-6.541477519380001,-4.5795627907,-7.065148837210001,0.449959689922,-0.859798449612,37.4060904347,1866.97814668,1387.51688978,388.547681859,1102.52661323,357.694193725,438.240040674,317.44957932200003,253.254243893,196.27732868799998,128.808857366,190.491455038
633,47124,metal,-5.6389999999999985,92.015,1,4,0,288.3652600000001,50.7705424354,48.0251414514,23.515457564600002,-0.436685116851,-32.9073345633,-24.5701402214,6.08297662977,-4.32016728167,4.97105904059,3.20031488315,2.56749077491,1.987699877,7.231328277719999,398.30830265300006,367.866556258,526.036905492,343.041433357,393.685665752,239.200049966,170.763823148,108.636122555,132.68808102,122.964340985,74.9822976688
76,55106,classical,-15.104,97.724,4,7,0,206.39302,36.9733665541,4.43307094595,52.52241216220001,1.7535219594599998,-6.450224662159999,-4.594831081080001,-25.0372787162,0.624804054054,6.443464527030001,2.43158445946,0.103474662162,7.888488175680001,52.5093059383,3744.48156613,4113.4959553,1950.57644875,1188.90544815,734.780945833,1042.63286876,602.1576089619999,751.5772172889999,403.830968331,218.51129628,487.214998611
2236,30145,folk,-13.353,164.864,4,0,1,181.49832,40.1251939394,-81.8439515152,11.3698772727,-7.12630909091,-20.3107484848,-7.024637878789999,-4.48246060606,-10.127730303,5.13948181818,-3.94198939394,1.15913030303,6.82540909091,26.653657835100002,1748.49369548,1151.62019788,919.607393632,800.740363106,653.4709837519999,467.204598615,459.94925353,452.81600322800006,263.23769585599996,209.78038939799998,496.35694203300005
2340,49949,jazz and blues,-12.698,73.472,3,5,1,187.58485,42.5488435754,32.899396648,87.23070018620001,10.950204841700002,-31.9901005587,-11.7500446927,-7.24038361266,3.75483054004,-3.40470763501,-2.08610242086,1.89818994413,-7.94575605214,40.2009667986,2196.5827939,2041.80295303,1048.8531432,619.370599312,407.804561961,787.934277812,298.540916197,414.661231186,215.842516755,151.578422999,248.942880952
1198,53650,classical,-16.674,144.77200000000005,4,10,1,831.63383,33.7088611435,-120.978574485,56.3765593154,6.99923881758,27.113999222100002,-15.373019836600001,3.60997744068,0.106063399455,-5.92251808635,-3.76247530144,2.84448580319,3.14980863477,60.0547672825,3870.61143031,2209.66782385,1430.36616554,1357.06800093,654.127044261,1487.54330021,403.221632359,524.400205851,172.03651753,213.935305408,756.7254853160001
1974,45841,dance and electronica,-12.873,96.001,4,4,0,190.48444,33.7687371879,16.3408646518,-44.612869908,24.4691918528,-17.1088409987,-12.821416557200001,19.6631274639,-0.842311432326,3.4925886990800006,-2.00300919842,3.52837844941,-1.04341392904,40.184293326500004,3287.17447555,2136.24686859,2332.28197976,873.0900693789999,1813.13099692,722.294263685,1335.94527907,427.090642119,342.651052737,275.805799058,298.17400642900003
2288,46660,dance and electronica,-12.833,90.051,5,10,0,280.21506,41.1054906948,87.3510254342,-40.8656916873,-6.74090818859,-15.7779150124,-4.5392276674900005,2.09012282878,12.668532258099999,10.6513356079,9.23317493797,-7.777956575680001,2.1730031017400004,35.760068551399996,2066.82754119,1698.8258502,875.586358473,909.3078410160001,830.572697456,525.2139317809999,511.34997706400003,362.91381933699995,366.689578892,231.386161421,242.31290119
2389,55141,classical,-16.963,203.472,1,1,1,296.202,34.461828061599995,-47.1674931062,121.32810462299999,29.694648013000002,38.6996512571,4.12121492295,-35.7924403893,-2.72956528792,4.43823844282,0.222103000811,0.30503568532,-4.99834955393,38.862128157,2025.36734676,3635.61620966,1959.37182855,1607.47250252,692.481470365,1184.0915711,402.881757647,695.008843622,247.99536424599998,240.458852523,518.62002546
1347,49259,jazz and blues,-10.557,149.214,3,2,1,161.77587,43.861459161099994,-26.9570375276,22.456717439299997,-15.672540838900002,-0.98374392936,-6.3488300220800005,-5.21640618102,-2.3688807947,15.266233995599999,3.50056291391,-2.71994922737,4.19222516556,13.948821564000001,1424.53004786,1361.96786943,1143.13624809,584.693024535,630.534421307,676.105546409,341.742191787,367.695225945,247.21699928799998,208.38934136400002,522.670350475
3468,52983,jazz and blues,-13.484000000000002,124.501,1,5,0,446.48444000000006,40.3129465056,-35.9016427955,51.1478119068,5.508296807590001,2.49653839517,0.540868852459,-2.57323727351,-0.4331121656600001,0.957954270923,1.23718464193,1.6579050906,6.6755004314100015,30.3276384889,2629.89520579,3051.18363003,2684.89961506,1845.48940345,1179.0801008,801.0652753530002,604.7629232109999,655.99606438,423.995291693,336.878116298,471.35310484400003
2983,45648,dance and electronica,-8.592,90.077,4,4,0,230.79138,40.1388397028,-33.2552452229,-36.3413460722,-1.51805838641,23.4173842887,1.32997133758,-10.012592356699999,-13.0771953291,-3.3868163482,-3.46802760085,-2.84026326964,2.61553078556,52.1703966399,3402.90633455,2886.6917785,2585.36697091,1237.19802432,1672.1228772,757.7452840139999,1311.91661875,525.221551341,585.5171100480001,454.391610599,324.03860977799997
